"Income" "Loan" "Default" "Age" "Gender" "Education" "Children" "Employment" "Adress" "Phone" "Customer" "Term" "Limit"
39.317 10.276 0 38 "F" "S" 1 82 55 "Y" "N" 24 10.82
39.319 10.376 1 24 "M" "H" 0 58 21 "N" "N" 24 11.156
39.32 10.356 0 22 "M" "N" 0 36 204 "Y" "N" 24 11.29
39.323 12.533 0 28 "M" "H" 1 9 12 "Y" "N" 24 11.918
39.327 10.161 0 27 "F" "H" 0 35 216 "Y" "N" 24 11.513
39.33 11.973 0 22 "M" "N" 0 3 8 "Y" "N" 24 11.156
39.331 11.181 1 44 "M" "M" 2 90 120 "N" "N" 24 12.206
39.335 10.37 0 47 "M" "N" 0 13 36 "Y" "N" 24 12.206
39.336 11.327 0 51 "F" "M" 1 196 396 "Y" "N" 24 11.082
39.338 12.395 0 28 "M" "M" 1 19 5 "Y" "E" 24 12.429
39.339 10.458 1 48 "M" "H" 1 26 84 "Y" "N" 24 11.849
39.344 12.153 0 43 "M" "H" 2 54 50 "Y" "N" 24 11.408
39.352 10.291 0 50 "M" "M" 0 23 226 "Y" "N" 24 11.367
39.354 11.064 1 50 "M" "H" 1 100 9 "N" "N" 24 12.899
39.355 10.431 1 45 "M" "M" 1 108 144 "Y" "N" 24 11.002
39.359 10.476 0 24 "M" "N" 0 15 120 "Y" "N" 24 11.29
39.36 10.57 1 52 "F" "M" 1 53 76 "Y" "N" 24 10.597
39.362 10.776 0 45 "M" "H" 0 26 192 "Y" "N" 24 11.513
39.376 10.888 1 48 "F" "H" 1 73 207 "N" "N" 24 12.766
39.378 11.075 0 44 "F" "H" 2 289 138 "N" "E" 24 10.127
39.383 10.442 0 32 "F" "N" 1 160 307 "Y" "E" 24 10.309
39.384 11.476 1 42 "F" "H" 2 6 204 "Y" "E" 24 11.467
39.386 10.019 0 27 "M" "H" 0 11 11 "N" "N" 24 10.309
39.389 10.301 0 45 "M" "N" 1 120 60 "Y" "N" 24 11.91
39.392 11.836 0 47 "M" "H" 1 85 126 "Y" "N" 24 11.408
39.394 10.404 0 51 "F" "P" 2 248 312 "Y" "N" 24 11.184
39.4 10.236 0 21 "M" "M" 0 6 96 "Y" "E" 24 11.513
39.402 10.223 0 32 "F" "H" 1 138 21 "Y" "N" 24 12.491
39.403 10.96 0 45 "F" "H" 2 84 144 "Y" "N" 24 11.918
39.405 10.361 0 21 "F" "M" 0 21 192 "Y" "N" 24 11.918
52.871 13.218 1 52 "F" "H" 1 19 17 "Y" "N" 24 13.218
39.614 9.903 0 34 "M" "H" 3 144 60 "Y" "N" 24 9.903
39.41 10.667 0 41 "M" "H" 1 5 239 "Y" "N" 24 11.26
39.413 10.21 0 46 "F" "M" 2 45 159 "Y" "N" 24 10.82
39.415 11.128 0 33 "M" "M" 1 59 84 "Y" "N" 24 10.309
39.416 11.774 0 42 "M" "N" 0 86 250 "Y" "N" 24 11.918
39.419 11.66 0 48 "M" "H" 0 15 72 "Y" "N" 24 12.899
39.423 10.277 1 24 "M" "H" 0 30 106 "Y" "N" 24 11.002
39.424 10.23 0 33 "M" "H" 1 16 42 "N" "N" 24 11.002
39.427 11.396 0 39 "M" "M" 2 13 92 "Y" "N" 24 12.206
54.369 13.592 0 47 "M" "N" 2 37 168 "Y" "N" 24 13.592
39.431 10.657 0 29 "F" "N" 2 28 49 "Y" "N" 24 12.206
39.435 11.203 0 47 "F" "M" 3 36 144 "Y" "E" 24 12.612
39.442 10.171 0 53 "M" "M" 3 33 15 "Y" "N" 24 10.309
39.443 10.238 0 39 "M" "M" 1 52 86 "Y" "N" 24 11.513
39.447 10.619 0 37 "M" "H" 0 56 19 "N" "N" 24 11.513
39.45 10.622 0 51 "F" "M" 0 54 252 "N" "N" 24 11.513
39.451 10.198 1 53 "F" "H" 1 207 111 "Y" "N" 24 11.614
39.453 10.672 0 52 "M" "H" 2 8 5 "Y" "N" 24 12.766
39.456 10.047 0 48 "F" "M" 2 348 324 "Y" "N" 24 11.493
39.461 10.096 0 31 "M" "H" 1 3 10 "N" "N" 24 11.513
39.463 11.714 0 33 "M" "S" 0 4 240 "Y" "N" 24 11.283
39.467 10.621 0 57 "M" "M" 1 273 22 "Y" "E" 24 10.127
39.471 11.87 0 29 "M" "M" 1 7 132 "N" "N" 24 11.29
39.472 10.661 0 38 "F" "M" 2 7 44 "Y" "N" 24 11.513
39.474 12.242 1 22 "F" "M" 0 7 192 "Y" "N" 24 11.513
39.475 10.267 0 47 "M" "M" 0 96 112 "Y" "N" 24 11.775
39.479 10.334 0 52 "F" "H" 0 36 4 "Y" "N" 24 11.462
39.485 10.835 1 30 "M" "M" 0 8 24 "Y" "E" 24 10.82
39.487 10.242 0 52 "F" "H" 2 21 25 "Y" "N" 24 12.388
39.488 10.709 0 24 "M" "H" 0 36 288 "Y" "N" 24 12.707
39.49 10.808 0 29 "M" "H" 0 72 348 "Y" "N" 24 12.612
38.463 13.19 0 57 "M" "M" 1 40 5 "Y" "N" 24 9.616
39.495 10.68 0 53 "F" "M" 2 27 259 "Y" "E" 24 11.002
39.496 12.051 0 46 "M" "M" 0 21 84 "N" "N" 24 12.309
39.506 10.541 0 44 "M" "H" 1 36 96 "Y" "N" 24 11.775
39.508 10.728 0 23 "M" "H" 0 50 21 "Y" "N" 24 11.408
39.509 10.094 1 36 "F" "H" 2 106 168 "Y" "N" 24 12.231
39.512 10.667 1 53 "F" "M" 3 10 24 "N" "N" 24 12.159
53.539 13.385 0 47 "M" "H" 2 44 24 "Y" "E" 24 13.385
54.369 13.592 0 43 "M" "H" 1 88 43 "Y" "E" 24 13.592
39.514 11.199 0 34 "F" "S" 1 184 24 "Y" "N" 24 12.206
39.516 12.1 0 42 "F" "H" 1 228 31 "Y" "N" 24 11.248
39.519 10.316 0 31 "M" "M" 0 30 378 "N" "N" 24 10.82
39.52 11.033 1 43 "M" "H" 2 126 28 "Y" "N" 24 12.206
39.524 10.359 0 43 "F" "M" 3 25 240 "Y" "E" 24 10.597
39.525 10.045 0 27 "M" "M" 1 43 132 "Y" "E" 24 10.127
39.53 10.787 0 47 "M" "H" 1 15 372 "Y" "E" 24 11.695
39.532 10.229 0 25 "F" "H" 1 5 24 "N" "N" 24 11.545
39.541 12.014 0 58 "M" "H" 0 61 156 "Y" "E" 24 12.899
39.546 11.252 0 52 "F" "S" 2 160 185 "Y" "N" 24 12.346
39.549 10.528 0 45 "F" "M" 1 297 225 "Y" "N" 24 10.613
39.552 10.239 0 21 "M" "H" 0 20 18 "Y" "N" 24 10.82
39.554 10.659 0 37 "F" "M" 2 22 18 "N" "E" 24 11.067
39.562 10.147 0 38 "M" "H" 0 179 60 "Y" "N" 24 11.513
39.564 10.269 0 50 "F" "H" 2 8 57 "Y" "N" 24 10.82
39.565 11.788 0 27 "M" "S" 0 18 25 "Y" "E" 24 12.899
39.568 10.219 0 26 "M" "H" 0 24 84 "Y" "N" 24 11.608
39.573 10.496 0 30 "M" "M" 1 29 300 "Y" "N" 24 11.002
39.575 10.208 0 34 "M" "H" 1 29 19 "Y" "N" 24 11.513
39.581 10.514 0 48 "F" "M" 2 26 24 "Y" "E" 24 10.309
39.583 10.407 0 27 "F" "H" 0 7 30 "Y" "N" 24 11.156
39.588 10.235 0 44 "M" "H" 1 13 360 "Y" "N" 24 11.36
39.589 10.768 0 38 "M" "M" 1 18 66 "N" "N" 24 10.597
39.6 10.834 0 28 "M" "H" 0 57 48 "Y" "N" 24 10.463
39.602 10.809 1 38 "M" "H" 0 94 60 "N" "N" 24 12.899
39.61 10.493 0 42 "F" "M" 1 12 286 "Y" "N" 24 12.429
39.615 10.672 0 47 "F" "M" 2 30 252 "Y" "N" 24 11.404
39.623 10.011 0 29 "F" "N" 1 55 32 "N" "N" 24 11.513
39.631 11.682 0 40 "M" "H" 1 104 109 "Y" "E" 24 11.775
39.634 10.415 0 45 "M" "H" 0 51 238 "N" "N" 24 12.737
39.636 10.423 0 37 "F" "H" 0 16 144 "Y" "N" 24 11.918
39.637 10.398 0 52 "F" "M" 1 119 40 "N" "N" 24 11.002
39.644 10.375 0 33 "M" "M" 1 12 60 "Y" "N" 24 12.369
39.647 10.146 0 42 "F" "M" 1 15 108 "N" "N" 24 11.918
39.655 10.481 0 37 "F" "H" 1 131 21 "Y" "N" 24 11.29
39.656 10.055 0 29 "F" "S" 1 21 30 "Y" "N" 24 12.101
39.66 10.466 0 29 "M" "H" 1 30 6 "Y" "N" 24 12.899
39.661 11.249 0 28 "M" "H" 0 7 228 "Y" "E" 24 10.463
39.664 10.058 0 53 "F" "H" 2 144 216 "Y" "N" 24 11.918
39.671 11.496 0 33 "M" "M" 1 22 162 "Y" "N" 24 11.513
39.672 10.455 0 47 "F" "H" 2 31 208 "Y" "N" 24 12.59
39.674 10.313 0 26 "F" "H" 0 84 144 "Y" "E" 24 10.737
39.677 10.05 0 48 "M" "S" 2 171 149 "Y" "N" 24 11.695
39.685 11.952 0 44 "F" "H" 0 92 285 "Y" "E" 24 11.082
39.687 10.35 0 56 "M" "M" 2 150 254 "Y" "N" 24 11.695
39.69 10.755 0 57 "M" "M" 1 23 96 "Y" "N" 24 11.223
39.693 11.248 0 24 "M" "M" 0 36 29 "Y" "E" 24 11.156
39.698 10.893 0 23 "M" "N" 0 42 70 "N" "E" 24 11.082
39.7 10.658 1 44 "F" "M" 2 16 306 "N" "N" 24 11.918
52.489 13.592 1 57 "M" "H" 4 182 68 "Y" "N" 24 13.122
39.712 10.359 0 30 "M" "H" 1 9 3 "N" "N" 24 11.408
39.719 11.211 1 22 "F" "M" 0 19 30 "N" "N" 24 12.899
39.725 10.037 0 29 "F" "H" 1 73 96 "Y" "N" 24 10.82
39.728 10.247 0 52 "M" "H" 1 9 211 "Y" "N" 24 12.206
39.809 9.952 0 21 "M" "M" 1 28 24 "Y" "N" 24 9.952
39.738 10.721 0 50 "M" "M" 1 23 253 "Y" "N" 24 11.513
39.741 10.12 0 35 "F" "M" 1 7 24 "Y" "N" 24 11.156
39.744 11.229 0 57 "M" "H" 1 34 36 "Y" "N" 24 12.181
39.746 10.156 1 45 "M" "M" 1 8 80 "N" "E" 24 12.899
52.489 13.385 0 48 "M" "H" 4 26 60 "Y" "E" 24 13.122
38.463 9.616 0 23 "F" "H" 0 19 276 "Y" "N" 24 9.616
39.754 11.128 0 35 "M" "M" 1 13 186 "Y" "N" 24 11.513
39.756 10.492 0 46 "F" "M" 1 108 360 "N" "N" 24 11.156
39.764 10.904 0 50 "F" "M" 1 402 186 "Y" "N" 24 10.309
39.778 10.095 0 34 "M" "M" 0 173 174 "Y" "N" 24 10.463
39.784 10.054 0 30 "M" "H" 2 14 84 "Y" "N" 24 10.82
39.799 10.598 0 44 "M" "H" 2 36 72 "Y" "N" 24 10.82
39.808 10.878 0 58 "M" "M" 1 82 24 "Y" "N" 24 11.695
39.816 10.475 0 40 "F" "H" 2 7 240 "Y" "N" 24 10.684
39.821 10.679 0 56 "M" "M" 2 29 194 "Y" "N" 24 11.513
39.829 10.516 0 28 "F" "H" 0 95 18 "Y" "N" 24 10.82
39.831 10.091 0 49 "F" "M" 2 202 186 "Y" "N" 24 10.566
39.837 10.099 0 28 "F" "H" 0 14 36 "Y" "E" 24 12.301
39.844 10.046 0 43 "F" "H" 2 15 72 "Y" "E" 24 12.612
39.858 10.12 0 33 "F" "H" 2 94 30 "Y" "N" 24 11.773
39.877 10.736 0 49 "M" "H" 1 145 90 "Y" "E" 24 12.612
39.879 10.2 0 26 "M" "M" 0 11 106 "Y" "N" 24 11.918
39.88 10.455 0 38 "F" "H" 2 9 264 "Y" "E" 24 11.61
39.884 10.048 0 29 "F" "M" 1 111 89 "Y" "N" 24 10.309
39.888 11.381 0 43 "F" "N" 2 77 50 "Y" "N" 24 12.429
39.896 11.288 0 46 "F" "M" 2 334 235 "Y" "N" 24 10.82
39.901 11.247 0 31 "M" "H" 1 107 22 "Y" "N" 24 10.463
39.904 10.299 0 49 "F" "M" 1 140 341 "Y" "N" 24 10.82
39.909 10.377 0 48 "F" "M" 2 81 48 "Y" "N" 24 11.156
39.922 11.06 0 37 "F" "H" 0 96 120 "Y" "N" 24 10.714
39.928 10.033 0 30 "F" "H" 1 7 50 "Y" "N" 24 11.408
39.935 10.513 0 51 "M" "H" 2 36 300 "Y" "E" 24 11.513
39.938 10.413 0 42 "F" "H" 1 11 34 "Y" "N" 24 10.82
39.943 10.365 0 32 "F" "H" 0 94 348 "Y" "N" 24 10.309
39.944 10.037 0 31 "M" "H" 2 29 36 "Y" "N" 24 11.918
39.946 10.372 1 21 "F" "N" 0 5 20 "N" "N" 24 10.138
39.954 10.838 0 33 "F" "H" 1 29 139 "Y" "E" 24 10.463
39.965 11.667 0 28 "F" "H" 1 61 102 "Y" "N" 24 11.513
39.986 11.415 0 58 "M" "H" 2 53 25 "N" "E" 24 12.429
39.994 10.392 0 32 "F" "H" 1 21 3 "Y" "N" 24 11.695
38 11.324 0 45 "M" "M" 0 57 114 "Y" "N" 24 12.206
39.614 9.903 1 28 "M" "M" 0 36 96 "N" "N" 24 9.903
38.008 12.13 0 53 "F" "H" 1 324 256 "Y" "N" 24 12.468
38.016 11.107 0 34 "M" "N" 2 34 34 "Y" "N" 24 11.918
38.032 12.264 0 52 "F" "H" 3 184 312 "Y" "N" 24 11.513
38.04 11.111 0 30 "M" "H" 1 56 24 "Y" "N" 24 10.82
38.048 12.415 1 44 "M" "H" 2 65 172 "N" "N" 24 10.82
38.056 12.662 1 46 "F" "M" 3 24 240 "N" "N" 24 10.82
38.064 12.495 0 49 "F" "H" 1 234 179 "Y" "N" 24 10.82
38.072 11.61 0 38 "F" "M" 2 25 105 "Y" "N" 24 10.82
38.088 12.298 1 33 "F" "H" 0 9 212 "N" "N" 24 10.82
38.096 11.283 0 22 "M" "H" 1 5 31 "Y" "N" 24 11.608
38.12 11.848 1 26 "F" "H" 1 8 321 "Y" "N" 24 11.002
38.128 11.873 0 33 "M" "H" 0 121 24 "Y" "N" 24 10.127
54.369 13.592 0 39 "F" "H" 3 57 82 "Y" "N" 24 13.592
38.136 12.829 1 29 "F" "H" 0 117 262 "Y" "N" 24 10.463
38.144 12.703 0 45 "F" "M" 0 285 117 "Y" "N" 24 11.513
38.152 12.472 1 50 "M" "H" 2 12 234 "Y" "E" 24 12.578
38.16 12.793 0 41 "M" "H" 2 10 21 "Y" "N" 24 11.156
38.168 12.652 0 28 "M" "M" 1 9 271 "Y" "N" 24 11.918
38.176 11.941 0 56 "M" "M" 2 10 343 "Y" "N" 24 12.612
38.192 12.479 0 31 "M" "N" 2 74 186 "N" "E" 24 11.408
38.2 11.799 1 28 "M" "S" 1 36 144 "Y" "N" 24 11.408
54.369 13.592 1 40 "M" "H" 1 10 3 "Y" "N" 24 13.592
38.208 11.695 0 33 "F" "H" 1 18 24 "Y" "N" 24 10.82
38.224 11.365 0 27 "M" "N" 1 6 60 "Y" "N" 24 11.475
38.232 12.258 0 48 "F" "H" 0 164 300 "Y" "N" 24 10.744
38.248 11.729 0 43 "M" "H" 2 72 60 "Y" "N" 24 12.612
38.256 12.216 0 29 "M" "H" 1 36 3 "Y" "N" 24 10.82
38.264 11.771 0 23 "F" "H" 0 21 96 "Y" "E" 24 10.82
38.28 11.402 0 57 "M" "M" 1 72 240 "Y" "E" 24 10.82
38.288 11.419 0 50 "M" "H" 0 300 204 "Y" "N" 24 11.513
39.193 9.798 0 51 "M" "M" 1 70 48 "Y" "N" 24 9.798
38.296 11.75 0 46 "F" "H" 3 292 142 "N" "N" 24 10.597
38.304 12.905 0 41 "F" "H" 2 32 247 "N" "N" 24 11.513
38.312 12.565 0 50 "M" "M" 1 10 12 "Y" "N" 24 11.106
34.065 11.871 0 25 "M" "H" 0 22 101 "Y" "E" 24 8.516
38.32 11.633 0 57 "M" "H" 3 90 120 "Y" "N" 24 11.513
38.328 11.541 0 33 "M" "H" 2 34 23 "N" "E" 24 12.612
38.336 12.487 0 47 "M" "M" 2 21 276 "Y" "N" 24 11.156
38.344 12.343 1 42 "F" "H" 4 36 84 "Y" "N" 24 12.301
38.352 11.094 0 28 "M" "H" 1 19 84 "Y" "N" 24 10.82
38.36 11.071 0 33 "F" "M" 1 81 204 "N" "N" 24 10.915
38.368 12.14 0 23 "F" "H" 0 36 36 "N" "N" 24 11.29
38.376 12.54 0 34 "M" "M" 2 108 154 "Y" "N" 24 10.463
38.384 11.655 0 49 "F" "H" 0 108 588 "Y" "N" 24 11.513
38.392 12.645 0 35 "M" "H" 1 10 60 "Y" "N" 24 11.513
38.4 12.158 0 56 "M" "M" 0 17 429 "Y" "E" 24 10.82
38.408 11.144 0 32 "M" "H" 1 112 395 "Y" "N" 24 11.74
38.416 12.093 0 29 "M" "M" 0 37 216 "Y" "N" 24 11.513
52.489 13.122 0 48 "M" "H" 2 30 75 "N" "E" 24 13.122
38.424 10.619 0 41 "F" "H" 2 77 118 "Y" "N" 24 11.918
38.448 11.37 1 29 "F" "M" 1 19 87 "Y" "N" 24 11.918
38.456 10.689 0 34 "F" "N" 2 30 7 "Y" "N" 24 11.156
39.614 9.903 0 26 "F" "N" 1 24 4 "Y" "N" 24 9.903
38.464 12.299 1 52 "F" "H" 1 59 90 "Y" "N" 24 12.431
38.472 11.591 1 34 "M" "H" 1 6 106 "Y" "N" 24 10.82
38.488 11.679 0 31 "M" "H" 1 60 48 "Y" "N" 24 10.309
38.496 12.404 1 33 "M" "N" 1 4 204 "Y" "N" 24 11.695
38.505 11.738 0 48 "F" "H" 1 142 118 "Y" "N" 24 12.206
38.513 10.963 1 25 "M" "H" 0 18 42 "Y" "N" 24 10.396
38.521 11.892 0 35 "F" "M" 1 50 84 "Y" "N" 24 10.506
38.545 11.845 0 23 "M" "H" 0 8 96 "Y" "N" 24 12.612
38.561 12.159 0 52 "M" "H" 2 75 75 "N" "N" 24 11.002
38.569 10.97 0 51 "F" "M" 2 21 57 "Y" "N" 24 11.277
38.577 12.287 0 33 "M" "M" 0 49 71 "N" "N" 24 10.82
38.585 10.738 0 52 "F" "S" 1 9 224 "Y" "N" 24 11.462
38.601 11.956 0 29 "M" "H" 0 42 10 "Y" "N" 24 11.513
38.609 11.218 0 27 "M" "H" 0 59 49 "N" "N" 24 12.206
38.617 11.658 1 36 "M" "M" 1 7 60 "Y" "N" 24 11.695
38.625 11.728 0 52 "F" "M" 1 63 327 "N" "N" 24 11.408
53.219 13.305 0 37 "M" "H" 2 147 58 "Y" "N" 24 13.305
38.633 11.06 0 52 "F" "H" 1 22 285 "Y" "N" 24 12.206
38.641 11.077 0 39 "F" "H" 1 37 65 "Y" "N" 24 10.309
38.649 11.507 0 28 "F" "H" 1 129 104 "Y" "E" 24 10.309
38.657 12.816 0 21 "M" "M" 0 37 30 "N" "N" 24 10.597
38.673 12.224 0 31 "M" "H" 1 67 65 "Y" "E" 24 10.309
38.681 11.96 0 50 "M" "H" 2 62 217 "Y" "E" 24 10.82
38.689 12.686 0 50 "F" "H" 2 75 126 "N" "N" 24 12.206
38.697 11.315 0 22 "F" "H" 0 20 46 "Y" "E" 24 10.82
38.705 11.985 0 30 "F" "M" 0 30 54 "N" "N" 24 10.915
38.713 11.879 1 23 "F" "M" 0 14 23 "Y" "N" 24 10.714
38.721 11.065 0 29 "F" "M" 1 57 36 "Y" "N" 24 10.597
38.729 12.812 0 52 "M" "M" 1 144 360 "Y" "N" 24 10.633
38.737 12.76 0 34 "M" "H" 1 33 148 "Y" "N" 24 11.918
38.745 12.296 0 53 "M" "H" 2 15 200 "Y" "N" 24 11.156
38.761 12.147 0 44 "F" "M" 2 87 204 "Y" "E" 24 10.204
38.777 11.008 0 28 "M" "H" 1 20 132 "N" "N" 24 10.714
38.793 11.1 1 44 "M" "M" 1 19 132 "Y" "N" 24 12.206
38.801 10.949 0 47 "M" "M" 2 303 150 "Y" "N" 24 10.714
38.809 11.608 0 48 "F" "M" 0 94 384 "Y" "E" 24 10.714
38.817 10.651 0 47 "F" "H" 2 102 36 "N" "N" 24 11.002
38.825 11.716 0 52 "F" "H" 1 336 360 "Y" "N" 24 11.695
38.833 10.9 0 45 "F" "H" 2 30 48 "Y" "N" 24 11.438
38.849 12.264 0 50 "F" "H" 0 120 243 "Y" "N" 24 12.155
38.857 12.453 1 45 "M" "H" 1 5 240 "Y" "E" 24 11.156
38.865 11.923 0 39 "M" "H" 0 12 84 "Y" "N" 24 11.156
39.995 10.127 0 36 "F" "N" 2 39 89 "Y" "N" 24 10.01
38.881 10.896 0 39 "M" "H" 1 25 24 "N" "N" 24 12.612
38.889 11.066 0 56 "M" "M" 1 102 22 "Y" "N" 24 11.695
38.897 12.956 0 48 "M" "M" 2 86 324 "Y" "N" 24 10.82
38.905 10.869 0 29 "M" "M" 0 41 11 "Y" "E" 24 11.513
38.913 11.309 1 36 "M" "M" 1 72 60 "Y" "N" 24 12.612
38.921 11.12 0 24 "M" "M" 0 3 67 "Y" "N" 24 11.002
38.929 11.189 0 24 "M" "H" 0 45 24 "Y" "N" 24 12.169
38.937 11.226 0 27 "M" "H" 2 11 12 "N" "N" 24 11.918
38.945 11.995 0 27 "M" "H" 0 36 38 "N" "N" 24 10.82
38.953 11.32 1 31 "M" "H" 1 53 192 "Y" "E" 24 11.513
38.961 10.988 1 52 "F" "H" 1 18 48 "Y" "N" 24 12.339
38.969 12.833 0 54 "M" "M" 3 72 244 "Y" "N" 24 11.29
38.977 11.271 1 46 "M" "N" 2 126 283 "Y" "N" 24 11.156
38.985 11.303 0 35 "F" "H" 1 78 156 "N" "E" 24 10.82
38.993 11.378 0 36 "F" "H" 0 24 24 "Y" "N" 24 12.612
39.001 12.187 0 27 "M" "H" 1 23 38 "Y" "N" 24 10.597
39.009 11.397 0 52 "F" "H" 2 359 468 "Y" "N" 24 10.597
39.017 11.429 0 42 "M" "M" 2 21 41 "Y" "E" 24 12.612
39.025 10.781 1 45 "F" "M" 0 132 121 "N" "N" 24 11.156
39.033 11.135 0 58 "M" "M" 0 6 55 "Y" "N" 24 12.175
39.041 11.516 1 28 "F" "H" 0 11 70 "Y" "N" 24 11.362
39.049 10.863 0 26 "M" "S" 0 23 30 "Y" "N" 24 11.244
39.057 11.979 1 28 "M" "M" 1 98 156 "Y" "N" 24 10.463
39.073 11.747 0 25 "F" "N" 0 10 95 "Y" "N" 24 10.463
39.089 11.132 0 46 "F" "N" 2 14 72 "N" "N" 24 10.82
39.097 10.901 1 51 "F" "M" 1 14 240 "Y" "N" 24 11.156
34.907 12.967 0 53 "F" "H" 2 250 264 "Y" "N" 24 8.727
39.105 10.773 0 47 "F" "H" 2 132 228 "Y" "N" 24 10.999
39.113 11.364 0 39 "M" "H" 1 39 119 "Y" "N" 24 12.429
39.129 12.59 1 53 "F" "M" 0 12 444 "Y" "E" 24 10.82
39.145 10.943 0 31 "M" "H" 0 32 180 "Y" "N" 24 11.002
39.161 10.648 0 25 "M" "M" 0 12 96 "N" "N" 24 11.731
39.177 11.408 0 41 "F" "H" 1 72 42 "Y" "E" 24 12.612
43.279 13.122 0 38 "F" "H" 3 8 264 "Y" "N" 24 12.242
39.201 11.83 0 39 "M" "H" 3 11 72 "Y" "E" 24 12.206
39.209 11.357 0 29 "F" "H" 1 120 132 "Y" "N" 24 11.918
39.217 11.054 0 40 "M" "H" 2 6 482 "Y" "N" 24 11.918
39.249 12.357 0 49 "F" "H" 1 11 204 "Y" "E" 24 11.513
39.257 10.732 0 35 "F" "H" 1 132 98 "Y" "N" 24 11.513
39.281 11.766 0 48 "F" "M" 1 256 60 "Y" "N" 24 10.692
39.289 11.099 1 22 "M" "H" 0 12 264 "Y" "N" 24 11.918
39.297 12.392 0 28 "M" "H" 0 16 45 "Y" "E" 24 12.612
39.305 12.216 0 26 "M" "H" 0 9 180 "Y" "N" 24 10.309
39.313 10.707 0 37 "F" "H" 1 29 79 "Y" "N" 24 10.597
39.329 11.064 0 33 "M" "H" 1 18 150 "Y" "N" 24 10.714
39.345 11.167 0 29 "F" "M" 1 52 192 "Y" "N" 24 12.612
39.353 11.515 1 50 "M" "H" 1 121 169 "Y" "E" 24 12.612
39.369 11.405 0 47 "F" "H" 1 51 132 "Y" "N" 24 12.612
39.377 11.753 1 35 "M" "N" 2 84 193 "N" "N" 24 11.002
39.385 11.215 1 23 "F" "H" 0 8 216 "Y" "N" 24 10.597
39.393 10.954 1 27 "M" "S" 0 27 24 "Y" "E" 24 12.612
39.401 11.25 0 52 "F" "M" 1 103 180 "N" "N" 24 12.612
39.409 12.068 0 39 "M" "N" 0 70 72 "Y" "N" 24 11.513
39.425 12.3 0 29 "F" "M" 0 120 156 "Y" "E" 24 10.692
39.433 12.477 0 27 "F" "M" 1 9 96 "N" "E" 24 10.815
39.449 12.245 0 58 "M" "H" 2 36 109 "Y" "N" 24 11.513
39.457 11.478 0 52 "M" "H" 2 57 96 "Y" "N" 24 10.82
39.473 11.771 1 37 "M" "H" 1 6 53 "N" "N" 24 10.597
39.481 11.088 0 33 "M" "H" 2 11 96 "Y" "N" 24 11.918
39.489 12.707 0 26 "M" "M" 1 54 36 "Y" "N" 24 10.309
39.506 10.805 0 47 "F" "H" 1 82 113 "Y" "N" 24 12.206
39.522 11.05 0 23 "F" "N" 0 29 96 "N" "N" 24 10.463
39.53 11.625 0 27 "M" "H" 0 36 2 "N" "N" 24 10.597
39.546 12.046 0 46 "F" "H" 0 4 483 "Y" "N" 24 11.455
39.57 12.646 0 57 "M" "H" 1 48 174 "N" "N" 24 11.513
39.586 11.609 0 27 "F" "H" 0 34 27 "N" "N" 24 10.309
39.594 10.812 0 38 "F" "N" 0 179 78 "Y" "N" 24 11.408
39.602 11.599 0 28 "M" "H" 1 27 27 "Y" "N" 24 12.612
39.61 12.874 0 22 "F" "M" 0 32 240 "Y" "N" 24 11.106
39.618 12.768 1 24 "M" "N" 0 27 96 "Y" "N" 24 11.513
39.626 10.847 0 39 "M" "M" 0 14 224 "Y" "N" 24 10.82
39.65 11.833 0 31 "F" "S" 0 37 372 "Y" "E" 24 10.714
39.658 11.704 0 52 "M" "M" 1 95 52 "Y" "E" 24 11.496
39.666 11.145 0 56 "M" "M" 2 49 257 "Y" "E" 24 10.82
39.674 11.665 0 41 "M" "H" 0 44 77 "Y" "N" 24 12.612
39.682 10.987 0 47 "M" "N" 2 85 59 "Y" "N" 24 11.002
39.69 11.568 0 55 "M" "M" 2 39 240 "Y" "E" 24 12.612
39.698 10.743 0 30 "F" "H" 1 52 156 "Y" "N" 24 12.101
39.714 12.124 0 27 "F" "H" 0 24 87 "Y" "N" 24 11.513
39.722 12.652 0 39 "F" "H" 1 10 77 "Y" "N" 24 11.513
39.73 10.82 0 38 "F" "H" 0 52 253 "Y" "E" 24 11.608
39.746 11.763 0 51 "M" "S" 3 147 73 "Y" "E" 24 11.513
39.754 11.072 1 28 "M" "H" 0 7 64 "Y" "N" 24 12.612
39.77 11.111 0 47 "F" "H" 2 56 144 "Y" "N" 24 12.612
39.786 10.761 0 38 "M" "H" 0 96 60 "Y" "E" 24 11.695
39.802 12.897 0 37 "M" "H" 2 24 165 "Y" "N" 24 12.612
39.81 10.759 1 53 "F" "M" 1 88 139 "Y" "N" 24 11.156
39.826 11.28 0 23 "M" "H" 0 14 19 "N" "N" 24 11.918
29.253 10.888 0 41 "M" "P" 2 13 93 "Y" "E" 24 7.313
39.834 11.342 0 27 "F" "H" 1 49 135 "Y" "N" 24 12.612
39.866 11.634 0 31 "M" "M" 0 5 84 "N" "N" 24 11.156
39.874 11 0 36 "F" "H" 2 33 194 "Y" "N" 24 11.513
39.882 10.958 0 25 "M" "H" 0 36 12 "N" "N" 24 11.347
39.89 11.613 1 30 "M" "H" 2 11 9 "Y" "N" 24 12.612
39.906 12.141 0 28 "F" "H" 0 20 178 "Y" "N" 24 12.206
